#,,,,,,,,,,,,,,,,,"generated_by='OpenQuake engine 3.17.0-git223552fa74', start_date='2023-05-31T13:52:12', checksum=1029362955, kind='mean', investigation_time=50.0"
lon,lat,PGA-0.1,PGA-0.02,SA(0.025)-0.1,SA(0.025)-0.02,SA(0.05)-0.1,SA(0.05)-0.02,SA(0.1)-0.1,SA(0.1)-0.02,SA(0.2)-0.1,SA(0.2)-0.02,SA(0.5)-0.1,SA(0.5)-0.02,SA(1.0)-0.1,SA(1.0)-0.02,SA(2.0)-0.1,SA(2.0)-0.02
0.97846,-0.01933,4.279263E-02,6.408094E-02,4.533917E-02,6.786656E-02,5.336773E-02,7.970934E-02,8.128203E-02,1.201272E-01,1.136507E-01,1.693731E-01,7.855951E-02,1.216194E-01,4.352896E-02,7.014461E-02,2.138436E-02,3.604539E-02
0.97846,0.07060,4.107528E-02,6.164602E-02,4.344430E-02,6.518176E-02,5.117764E-02,7.654846E-02,7.791417E-02,1.152538E-01,1.094332E-01,1.634032E-01,7.630178E-02,1.184716E-01,4.249118E-02,6.861483E-02,2.093808E-02,3.533365E-02
0.97847,-0.10926,4.429475E-02,6.624300E-02,4.685095E-02,7.008913E-02,5.522962E-02,8.238024E-02,8.420637E-02,1.242595E-01,1.172909E-01,1.746064E-01,8.029405E-02,1.242844E-01,4.438779E-02,7.142057E-02,2.175049E-02,3.663246E-02
0.97847,0.16053,3.916367E-02,5.893784E-02,4.135473E-02,6.225308E-02,4.861635E-02,7.297802E-02,7.392168E-02,1.098025E-01,1.047577E-01,1.568246E-01,7.371780E-02,1.145719E-01,4.130046E-02,6.672028E-02,2.042256E-02,3.451095E-02
0.97847,-0.19920,4.546873E-02,6.801416E-02,4.806224E-02,7.188402E-02,5.672914E-02,8.458449E-02,8.657943E-02,1.277030E-01,1.200163E-01,1.788478E-01,8.161157E-02,1.263428E-01,4.503115E-02,7.238904E-02,2.202101E-02,3.707201E-02
0.97848,0.25046,3.693838E-02,5.580596E-02,3.909094E-02,5.906143E-02,4.589282E-02,6.915095E-02,6.969994E-02,1.039641E-01,9.936764E-02,1.490978E-01,7.088277E-02,1.102732E-01,3.998088E-02,6.457862E-02,1.984833E-02,3.352378E-02
0.97849,-0.28913,4.620581E-02,6.916906E-02,4.888453E-02,7.314425E-02,5.776078E-02,8.615486E-02,8.824161E-02,1.301883E-01,1.217571E-01,1.815245E-01,8.242992E-02,1.276493E-01,4.539989E-02,7.298560E-02,2.218063E-02,3.733632E-02
0.97850,0.34040,3.464099E-02,5.253046E-02,3.655235E-02,5.544609E-02,4.287536E-02,6.486183E-02,6.505882E-02,9.737080E-02,9.362324E-02,1.409035E-01,6.783581E-02,1.056785E-01,3.849210E-02,6.227560E-02,1.918108E-02,3.244063E-02
0.97851,-0.37906,4.652685E-02,6.971066E-02,4.924485E-02,7.375538E-02,5.822866E-02,8.694168E-02,8.903254E-02,1.314897E-01,1.224716E-01,1.827444E-01,8.268864E-02,1.281117E-01,4.549628E-02,7.316440E-02,2.221885E-02,3.740666E-02
0.97852,0.43033,3.215437E-02,4.896472E-02,3.399616E-02,5.177668E-02,3.981799E-02,6.046049E-02,6.033839E-02,9.066734E-02,8.764127E-02,1.322517E-01,6.446450E-02,1.007171E-01,3.690181E-02,5.988440E-02,1.848645E-02,3.131180E-02
0.97853,-0.46899,4.641614E-02,6.965550E-02,4.912439E-02,7.369631E-02,5.810729E-02,8.691933E-02,8.888769E-02,1.315290E-01,1.221294E-01,1.824782E-01,8.238456E-02,1.277319E-01,4.533740E-02,7.293352E-02,2.213721E-02,3.728732E-02
0.97855,0.52026,2.970834E-02,4.540243E-02,3.132270E-02,4.786158E-02,3.662994E-02,5.583900E-02,5.543873E-02,8.360282E-02,8.148736E-02,1.232611E-01,6.111843E-02,9.550059E-02,3.530851E-02,5.727853E-02,1.778600E-02,3.016703E-02
0.97856,-0.55893,4.589096E-02,6.903367E-02,4.854599E-02,7.301241E-02,5.741145E-02,8.611489E-02,8.783637E-02,1.303665E-01,1.207814E-01,1.808371E-01,8.155608E-02,1.265719E-01,4.491428E-02,7.233134E-02,2.194470E-02,3.699647E-02
0.97858,0.61019,2.720918E-02,4.171283E-02,2.870569E-02,4.403069E-02,3.354173E-02,5.132192E-02,5.069658E-02,7.669370E-02,7.537187E-02,1.142787E-01,5.770114E-02,9.040394E-02,3.368774E-02,5.466942E-02,1.707976E-02,2.895030E-02
0.97859,-0.64886,4.494501E-02,6.782804E-02,4.753050E-02,7.172725E-02,5.616700E-02,8.455563E-02,8.590621E-02,1.280237E-01,1.184708E-01,1.777767E-01,8.023687E-02,1.246952E-01,4.423370E-02,7.138363E-02,2.164904E-02,3.654653E-02
0.97862,0.70012,2.480432E-02,3.815746E-02,2.618758E-02,4.025019E-02,3.052120E-02,4.679244E-02,4.606896E-02,6.988178E-02,6.943361E-02,1.054348E-01,5.429699E-02,8.509029E-02,3.202573E-02,5.214207E-02,1.633883E-02,2.774161E-02
0.97863,-0.73879,4.354163E-02,6.600848E-02,4.612019E-02,6.989676E-02,5.443289E-02,8.230629E-02,8.319495E-02,1.245851E-01,1.149756E-01,1.732111E-01,7.846586E-02,1.221565E-01,4.333135E-02,7.011046E-02,2.125817E-02,3.594677E-02
0.97868,-0.82872,4.177240E-02,6.363431E-02,4.424312E-02,6.741524E-02,5.223571E-02,7.935178E-02,7.975556E-02,1.200323E-01,1.105983E-01,1.672839E-01,7.605413E-02,1.189384E-01,4.221472E-02,6.850483E-02,2.077453E-02,3.519430E-02
0.97873,-0.91865,3.966897E-02,6.068973E-02,4.191515E-02,6.416564E-02,4.940606E-02,7.544706E-02,7.540128E-02,1.140138E-01,1.054280E-01,1.600084E-01,7.321832E-02,1.147298E-01,4.090388E-02,6.642227E-02,2.020670E-02,3.429121E-02
0.97878,-1.00859,3.716385E-02,5.714826E-02,3.935834E-02,6.046373E-02,4.628240E-02,7.094155E-02,7.051557E-02,1.070196E-01,9.941072E-02,1.514000E-01,7.009387E-02,1.099265E-01,3.945692E-02,6.405598E-02,1.955893E-02,3.318420E-02
0.97884,-1.09852,3.455848E-02,5.328324E-02,3.648054E-02,5.629081E-02,4.286749E-02,6.599192E-02,6.523614E-02,9.937962E-02,9.298688E-02,1.419116E-01,6.667971E-02,1.048056E-01,3.779577E-02,6.153151E-02,1.883845E-02,3.200266E-02
0.97891,-1.18845,3.178166E-02,4.919270E-02,3.359608E-02,5.201973E-02,3.944030E-02,6.082805E-02,5.990508E-02,9.144554E-02,8.631403E-02,1.320414E-01,6.308001E-02,9.926739E-02,3.611119E-02,5.888769E-02,1.810556E-02,3.079228E-02
0.97898,-1.27838,2.906555E-02,4.513485E-02,3.068905E-02,4.758294E-02,3.591835E-02,5.556897E-02,5.447136E-02,8.336803E-02,7.968943E-02,1.219870E-01,5.956723E-02,9.366693E-02,3.445297E-02,5.608820E-02,1.737920E-02,2.955825E-02
0.97905,-1.36832,2.642103E-02,4.103875E-02,2.784832E-02,4.330067E-02,3.255215E-02,5.048041E-02,4.928251E-02,7.557666E-02,7.308690E-02,1.120449E-01,5.590877E-02,8.813535E-02,3.271451E-02,5.337609E-02,1.662344E-02,2.827364E-02
0.97913,-1.45825,2.386469E-02,3.714597E-02,2.516826E-02,3.922626E-02,2.937679E-02,4.561043E-02,4.439938E-02,6.818488E-02,6.685495E-02,1.025934E-01,5.245094E-02,8.261326E-02,3.102680E-02,5.068739E-02,1.586669E-02,2.704140E-02
0.97922,-1.54818,2.145806E-02,3.349995E-02,2.264260E-02,3.530653E-02,2.635979E-02,4.098643E-02,3.977811E-02,6.114134E-02,6.078555E-02,9.340095E-02,4.869303E-02,7.720961E-02,2.907755E-02,4.778492E-02,1.493223E-02,2.564986E-02
1.06839,-0.01933,3.683539E-02,5.518336E-02,3.898587E-02,5.837600E-02,4.578830E-02,6.843377E-02,6.956837E-02,1.028721E-01,9.936612E-02,1.479866E-01,7.097518E-02,1.098896E-01,4.002945E-02,6.442671E-02,1.987517E-02,3.346490E-02
1.06840,0.07060,3.547376E-02,5.324155E-02,3.747397E-02,5.623537E-02,4.400414E-02,6.583901E-02,6.681857E-02,9.888066E-02,9.595044E-02,1.431416E-01,6.923447E-02,1.072478E-01,3.920664E-02,6.312178E-02,1.950027E-02,3.285586E-02
1.06840,-0.10926,3.801168E-02,5.688742E-02,4.020566E-02,6.018998E-02,4.723897E-02,7.052574E-02,7.183295E-02,1.061009E-01,1.022801E-01,1.521824E-01,7.241438E-02,1.120965E-01,4.068779E-02,6.550138E-02,2.015789E-02,3.396195E-02
1.06840,0.16053,3.392203E-02,5.103037E-02,3.580349E-02,5.388004E-02,4.197000E-02,6.298509E-02,6.365914E-02,9.452660E-02,9.212895E-02,1.377492E-01,6.712770E-02,1.042206E-01,3.817986E-02,6.161026E-02,1.905334E-02,3.214541E-02
1.06841,-0.19920,3.893964E-02,5.825690E-02,4.113839E-02,6.157598E-02,4.838852E-02,7.222009E-02,7.364234E-02,1.087302E-01,1.044302E-01,1.555245E-01,7.349249E-02,1.137724E-01,4.117330E-02,6.630231E-02,2.036422E-02,3.432810E-02
1.06841,0.25046,3.212744E-02,4.849802E-02,3.396932E-02,5.127858E-02,3.978858E-02,5.991077E-02,6.028654E-02,8.983234E-02,8.778265E-02,1.314965E-01,6.469385E-02,1.006275E-01,3.703370E-02,5.991317E-02,1.855173E-02,3.134288E-02
1.06842,-0.28913,3.953765E-02,5.919492E-02,4.175872E-02,6.252781E-02,4.915982E-02,7.339682E-02,7.487674E-02,1.105866E-01,1.057756E-01,1.576171E-01,7.414940E-02,1.148200E-01,4.146003E-02,6.678221E-02,2.048386E-02,3.452526E-02
1.06843,0.34040,3.026137E-02,4.583437E-02,3.190965E-02,4.834036E-02,3.733641E-02,5.641573E-02,5.651792E-02,8.447122E-02,8.301232E-02,1.246951E-01,6.209717E-02,9.665859E-02,3.579881E-02,5.793431E-02,1.800901E-02,3.046791E-02
1.06844,-0.37906,3.976599E-02,5.961177E-02,4.201633E-02,6.296518E-02,4.948988E-02,7.395415E-02,7.543322E-02,1.115112E-01,1.062972E-01,1.585118E-01,7.434057E-02,1.151669E-01,4.153132E-02,6.691360E-02,2.051014E-02,3.457376E-02
1.06845,0.43033,2.823147E-02,4.292041E-02,2.983418E-02,4.534841E-02,3.484582E-02,5.283290E-02,5.269075E-02,7.904766E-02,7.815681E-02,1.176629E-01,5.940014E-02,9.252374E-02,3.451079E-02,5.581544E-02,1.744016E-02,2.951218E-02
1.06847,-0.46899,3.965896E-02,5.953562E-02,4.190229E-02,6.288069E-02,4.936538E-02,7.388543E-02,7.527336E-02,1.114689E-01,1.059815E-01,1.582286E-01,7.406885E-02,1.148191E-01,4.139002E-02,6.670440E-02,2.044483E-02,3.447742E-02
1.06848,0.52026,2.622128E-02,3.997657E-02,2.762042E-02,4.213554E-02,3.223571E-02,4.905155E-02,4.868690E-02,7.327764E-02,7.293998E-02,1.100851E-01,5.643791E-02,8.818171E-02,3.309501E-02,5.365270E-02,1.682378E-02,2.847957E-02
1.06850,-0.55893,3.921597E-02,5.897473E-02,4.143596E-02,6.231875E-02,4.880615E-02,7.321981E-02,7.443032E-02,1.105110E-01,1.048749E-01,1.568641E-01,7.336725E-02,1.138356E-01,4.105135E-02,6.618471E-02,2.029427E-02,3.424139E-02
1.06852,0.61019,2.413780E-02,3.693591E-02,2.546529E-02,3.899203E-02,2.969895E-02,4.533834E-02,4.480324E-02,6.763121E-02,6.788991E-02,1.027062E-01,5.350173E-02,8.362892E-02,3.164074E-02,5.144604E-02,1.616550E-02,2.742844E-02
1.06853,-0.64886,3.841794E-02,5.795874E-02,4.063547E-02,6.130424E-02,4.783402E-02,7.198773E-02,7.293202E-02,1.086683E-01,1.029964E-01,1.543296E-01,7.226288E-02,1.122596E-01,4.052754E-02,6.537902E-02,2.006323E-02,3.385658E-02
1.06856,0.70012,2.213408E-02,3.399470E-02,2.332525E-02,3.580220E-02,2.714035E-02,4.155253E-02,4.089784E-02,6.193190E-02,6.270972E-02,9.508055E-02,5.048895E-02,7.918141E-02,3.016787E-02,4.906588E-02,1.548034E-02,2.635554E-02
1.06857,-0.73879,3.732381E-02,5.653565E-02,3.953072E-02,5.987051E-02,4.649014E-02,7.023723E-02,7.084540E-02,1.060015E-01,1.001945E-01,1.506601E-01,7.078542E-02,1.101346E-01,3.982962E-02,6.430237E-02,1.975241E-02,3.334326E-02
1.06862,-0.82872,3.594252E-02,5.468239E-02,3.801085E-02,5.785038E-02,4.474591E-02,6.792266E-02,6.818799E-02,1.024237E-01,9.669584E-02,1.459281E-01,6.894141E-02,1.074391E-01,3.891928E-02,6.294087E-02,1.933695E-02,3.269647E-02
1.06867,-0.91865,3.429149E-02,5.238427E-02,3.619187E-02,5.531316E-02,4.252461E-02,6.483886E-02,6.471841E-02,9.766709E-02,9.255176E-02,1.401253E-01,6.661058E-02,1.041810E-01,3.779614E-02,6.129855E-02,1.884792E-02,3.192002E-02
1.06873,-1.00859,3.229241E-02,4.956416E-02,3.416470E-02,5.241234E-02,4.007787E-02,6.132545E-02,6.091412E-02,9.225890E-02,8.776562E-02,1.333057E-01,6.396098E-02,1.002230E-01,3.654736E-02,5.942759E-02,1.830268E-02,3.104247E-02
1.06879,-1.09852,3.021049E-02,4.649363E-02,3.186743E-02,4.908416E-02,3.735264E-02,5.739789E-02,5.671221E-02,8.621059E-02,8.250657E-02,1.256053E-01,6.115616E-02,9.587003E-02,3.522052E-02,5.723657E-02,1.772074E-02,3.009741E-02
1.06886,-1.18845,2.796567E-02,4.320835E-02,2.955073E-02,4.564989E-02,3.459063E-02,5.325879E-02,5.243584E-02,7.989150E-02,7.712055E-02,1.176771E-01,5.817740E-02,9.137245E-02,3.381182E-02,5.496616E-02,1.710866E-02,2.903880E-02
1.06893,-1.27838,2.575875E-02,3.988758E-02,2.715474E-02,4.204635E-02,3.172185E-02,4.900172E-02,4.802164E-02,7.336806E-02,7.153144E-02,1.092833E-01,5.507993E-02,8.659857E-02,3.232230E-02,5.267949E-02,1.645298E-02,2.795109E-02
1.06901,-1.36832,2.353822E-02,3.651649E-02,2.481380E-02,3.853889E-02,2.895624E-02,4.484634E-02,4.376780E-02,6.701328E-02,6.605995E-02,1.010932E-01,5.205258E-02,8.182306E-02,3.083665E-02,5.029209E-02,1.578358E-02,2.687454E-02
1.06909,-1.45825,2.138193E-02,3.328622E-02,2.256140E-02,3.509544E-02,2.627538E-02,4.074797E-02,3.966069E-02,6.081077E-02,6.064029E-02,9.296796E-02,4.864398E-02,7.699462E-02,2.907585E-02,4.771746E-02,1.494274E-02,2.563689E-02
1.06918,-1.54818,1.930677E-02,3.019308E-02,2.033711E-02,3.177260E-02,2.364217E-02,3.684947E-02,3.564376E-02,5.488233E-02,5.521819E-02,8.508326E-02,4.513074E-02,7.184627E-02,2.704138E-02,4.492223E-02,1.388212E-02,2.412798E-02
